Number,Case,Velocity
Execute,2,0.006888974
Execute,2,0.01168259
Execute,2,0.004543829
Execute,2,0.01906099
Execute,2,0.008455427
Execute,2,0.04046343
Execute,2,0.01528088
Execute,2,0.01451195
Execute,2,0.0091773
Execute,2,0.004407578
Execute,2,0.02342918
Execute,2,0.01167869
Execute,2,0.02359162
Execute,2,0.01445246
Execute,2,0.01331005
Execute,2,0.03475994
Execute,2,0.01342726
Execute,2,0.02599275
Execute,2,0.01830163
Execute,2,0.01007425
Execute,2,0.008880652
Execute,2,0.0333667
Execute,2,0.01525137
Execute,2,0.02724636
Execute,2,0.03757557
Execute,2,0.01183922
Execute,2,0.02717479
Execute,2,0.01269511
Execute,2,0.02016966
Execute,2,0.0111366
Execute,2,0.01075692
Execute,2,0.005414693
Execute,2,0.008270032
Execute,2,0.01858313
Execute,2,0.006508451
Execute,2,0.01099859
Execute,2,0.02094758
Execute,2,0.02109496
Execute,2,0.009593976
Execute,2,0.0110732
Execute,2,0.01986388
Execute,2,0.007316175
Execute,2,0.01811223
Execute,2,0.02914419
Execute,2,0.008961734
Execute,2,0.004325972
Execute,2,0.006145417
Execute,2,0.01205182
Execute,2,0.00505071
Execute,2,0.007793558
Execute,2,0.007430117
Execute,2,0.01275276
Execute,2,0.0104159
Execute,2,0.01005956
Execute,2,0.03960152
Execute,2,0.0018898
Execute,2,0.009319771
Execute,2,0.007809234
Execute,2,0.03588549
Execute,2,0.01647457
Execute,2,0.03722205
Execute,2,0.02082959
Execute,2,0.01929227
Execute,2,0.0275651
Execute,2,0.03438248
Execute,2,0.01215192
Execute,2,0.03098938
Execute,2,0.02236344
Execute,2,0.02182427
Execute,2,0.01844724
Execute,2,0.01302174
Execute,2,0.02528783
Execute,2,0.01081724
Execute,2,0.007068718
Execute,2,0.008182059
Execute,2,0.01019039
Execute,2,0.004820954
Execute,2,0.01369689
Execute,2,0.01818151
Execute,2,0.005306746
Execute,2,0.01173296
Execute,2,0.005591753
Execute,2,0.01994945
Execute,2,0.006762764
Execute,2,0.01190524
Execute,2,0.007411916
Execute,2,0.008195581
Execute,2,0.01494602
Execute,2,0.01245264
Execute,2,0.03025919
Execute,2,0.01958714
Execute,2,0.03019447
Execute,2,0.02538419
Execute,2,0.01874819
Execute,2,0.02576841
Execute,2,0.01979753
Execute,2,0.00444262
Execute,2,0.005538003
Execute,2,0.02394006
Execute,2,0.00607878
Execute,2,0.01236018
Execute,2,0.01563457
Execute,2,0.01259622
Execute,2,0.01026332
Execute,2,0.008138724
Execute,2,0.04360818
Execute,2,0.006528002
Execute,2,0.01011858
Execute,2,0.01560736
Execute,2,0.01497497
Execute,2,0.02471623
Execute,2,0.01277997
Execute,2,0.0254434
Execute,2,0.02353147
Execute,2,0.04257826
Execute,2,0.01842095
Execute,2,0.01747101
Execute,2,0.0168971
Execute,2,0.008670202
Execute,2,0.03107372
Execute,2,0.02179584
Execute,2,0.04214979
Execute,2,0.02116925
Execute,2,0.01996163
Execute,2,0.009415449
Execute,2,0.01244401
Execute,2,0.01747753
Execute,2,0.005882597
Execute,2,0.008867803
Execute,2,0.005165659
Execute,2,0.01945585
Execute,2,0.01833984
Execute,2,0.01740279
Execute,2,0.02267043
Execute,2,0.007511588
Execute,2,0.02895356
Execute,2,0.01301081
Execute,2,0.01649752
Execute,2,0.008732139
Execute,2,0.008143838
Execute,2,0.01966553
Execute,2,0.00952416
Execute,2,0.01742242
Execute,2,0.008085051
Execute,2,0.006193391
Execute,2,0.02507153
Execute,2,0.02148701
Execute,2,0.01392209
Execute,2,0.02543871
Execute,2,0.004296923
Execute,2,0.003699233
Execute,2,0.01636139
Execute,2,0.02106117
Execute,2,0.03557162
Execute,2,0.003210685
Execute,2,0.03265169
Execute,2,0.008794974
Execute,2,0.03345161
Execute,2,0.02627888
Execute,2,0.009558829
Execute,2,0.01759843
Execute,2,0.007945164
Execute,2,0.01630136
Execute,2,0.01109298
Execute,2,0.01077097
Execute,2,0.02279329
Execute,2,0.01227782
Execute,2,0.01818607
Execute,2,0.006046565
Execute,2,0.0061124
Execute,2,0.0211967
Execute,2,0.01475527
Execute,2,0.02348935
Execute,2,0.02598373
Execute,3,0.04731639
Execute,3,0.02671697
Execute,3,0.04240532
Execute,3,0.04747579
Execute,3,0.02247658
Execute,3,0.04095332
Execute,3,0.02177839
Execute,3,0.009898952
Execute,3,0.01926386
Execute,3,0.006858853
Execute,3,0.03138022
Execute,3,0.02474773
Execute,3,0.0263696
Execute,3,0.01600176
Execute,3,0.01474968
Execute,3,0.008108538
Execute,3,0.01268071
Execute,3,0.005794276
Execute,3,0.003072367
Execute,3,0.01085738
Execute,3,0.01478847
Execute,3,0.01072112
Execute,3,0.01046695
Execute,3,0.02269208
Execute,3,0.01274218
Execute,3,0.02463659
Execute,3,0.007857106
Execute,3,0.02605356
Execute,3,0.02116415
Execute,3,0.01801445
Execute,3,0.03397343
Execute,3,0.0161622
Execute,3,0.02387381
Execute,3,0.01237918
Execute,3,0.02302277
Execute,3,0.01099514
Execute,3,0.01923847
Execute,3,0.01191011
Execute,3,0.02381521
Execute,3,0.04496156
Execute,3,0.02139497
Execute,3,0.02957032
Execute,3,0.01488928
Execute,3,0.02909394
Execute,3,0.02623058
Execute,3,0.00913334
Execute,3,0.009084291
Execute,3,0.02181212
Execute,3,0.03577603
Execute,3,0.009646104
Execute,3,0.007640806
Execute,3,0.02665321
Execute,3,0.01220338
Execute,3,0.01242013
Execute,3,0.03123405
Execute,3,0.01115267
Execute,3,0.01161339
Execute,3,0.004387331
Execute,3,0.009611746
Execute,3,0.009733313
Execute,3,0.004903395
Execute,3,0.008689874
Execute,3,0.01565002
Execute,3,0.01227992
Execute,3,0.005545004
Execute,3,0.007820942
Execute,3,0.004735075
Execute,3,0.0322598
Execute,3,0.01755608
Execute,3,0.01683781
Execute,3,0.03409379
Execute,3,0.0160345
Execute,3,0.03970909
Execute,3,0.01493068
Execute,3,0.01104555
Execute,3,0.005648885
Execute,3,0.005796019
Execute,3,0.008532691
Execute,3,0.01132337
Execute,3,0.0235585
Execute,3,0.01233362
Execute,3,0.01408522
Execute,3,0.007909891
Execute,3,0.02511179
Execute,3,0.01175918
Execute,3,0.008465508
Execute,3,0.01373545
Execute,3,0.0158229
Execute,3,0.02936629
Execute,3,0.01091983
Execute,3,0.01197203
Execute,3,0.004035665
Execute,3,0.008216485
Execute,3,0.03324186
Execute,3,0.009707114
Execute,3,0.03514238
Execute,3,0.004828488
Execute,3,0.02162483
Execute,3,0.02280154
Execute,3,0.01215099
Execute,3,0.01756621
Execute,3,0.00814716
Execute,3,0.0187281
Execute,3,0.009334872
Execute,3,0.02379281
Execute,3,0.005373405
Execute,3,0.009590638
Execute,3,0.005074164
Execute,3,0.005035977
Execute,3,0.01255925
Execute,3,0.01400956
Execute,3,0.02365999
Execute,3,0.02616998
Execute,3,0.03211835
Execute,3,0.008250999
Execute,3,0.007931149
Execute,3,0.01241431
Execute,3,0.01050116
Execute,3,0.009713565
Execute,3,0.006223371
Execute,3,0.01694428
Execute,3,0.007835496
Execute,3,0.02850382
Execute,3,0.01649422
Execute,3,0.01531937
Execute,3,0.008417168
Execute,3,0.003710357
Execute,3,0.0205938
Execute,3,0.008656975
Execute,3,0.008643066
Execute,3,0.01852993
Execute,3,0.008876785
Execute,3,0.02702173
Execute,3,0.02015972
Execute,3,0.02805683
Execute,3,0.02104362
Execute,3,0.03342813
Execute,3,0.02203859
Execute,3,0.04297108
Execute,3,0.0251622
Execute,3,0.03007088
Execute,3,0.03814629
Execute,3,0.01258037
Execute,3,0.03004074
Execute,3,0.00561129
Execute,3,0.01692107
Execute,3,0.007977801
Execute,3,0.01830767
Execute,3,0.0186987
Execute,3,0.0134837
Execute,3,0.02704077
Execute,3,0.01402937
Execute,3,0.01533263
Execute,3,0.007169647
Execute,3,0.006702815
Execute,3,0.01412603
Execute,3,0.007243276
Execute,3,0.02704177
Execute,3,0.01115074
Execute,3,0.01890397
Execute,3,0.01569144
Execute,3,0.01521048
Execute,3,0.01365905
Execute,3,0.006530716
Execute,3,0.01380628
Execute,3,0.01098141
Execute,3,0.02323744
Execute,3,0.0126774
Execute,3,0.01486699
Execute,3,0.003469866
Execute,3,0.009755393
Execute,3,0.01726624
Execute,3,0.01075622
Execute,3,0.01404048
Execute,3,0.009149685
Execute,3,0.008594506
Execute,3,0.002131605
Execute,3,0.009015455
Execute,3,0.006393151
Execute,3,0.005980335
Execute,3,0.01537425
Execute,3,0.01709601
Execute,3,0.009233181
Execute,3,0.01232363
Execute,3,0.02210684
Execute,3,0.009674059
Execute,3,0.03262558
Execute,3,0.01440989
Execute,3,0.02017804
Execute,3,0.04663394
Execute,3,0.02595216
Execute,3,0.03679027
Execute,3,0.005672522
Execute,3,0.01140525
Execute,3,0.006677995
Execute,3,0.0231162
Execute,3,0.02047354
Execute,3,0.006059252
Execute,3,0.01357293
Execute,3,0.008906678
Execute,3,0.01863126
Execute,3,0.009135974
Execute,3,0.008352811
Execute,3,0.01192744
Execute,3,0.004837015
Execute,3,0.01756056
Execute,3,0.01570508
Execute,3,0.009288612
Execute,3,0.007020757
Execute,3,0.006690437
Execute,3,0.007393418
Execute,3,0.005225621
Execute,3,0.0353473
Execute,3,0.01583038
Execute,3,0.01076481
Execute,3,0.005248255
Execute,3,0.004857407
Execute,3,0.009015265
Execute,3,0.0194974
Execute,3,0.02043159
Execute,3,0.009850124
Execute,3,0.00753866
Execute,3,0.02365171
Execute,3,0.0315455
Execute,3,0.01493107
Execute,3,0.00694288
Execute,3,0.006667742
Execute,3,0.04735702
Execute,3,0.02175197
Execute,3,0.03321038
Execute,3,0.01577479
Execute,3,0.02478905
Execute,3,0.01841506
Execute,3,0.01768977
Execute,3,0.01416917
Execute,3,0.01119506
Execute,3,0.02190634
Execute,3,0.01086474
Execute,3,0.02807876
Execute,3,0.01781963
Execute,3,0.02540553
Execute,3,0.008755993
Execute,3,0.00852781
Execute,3,0.0372213
Execute,3,0.01304631
Execute,3,0.009123862
Execute,3,0.008706854
Execute,3,0.006432267
Execute,3,0.008398467
Execute,3,0.005745641
Execute,3,0.01424485
Execute,3,0.009117838
Execute,3,0.02402305
Execute,3,0.015365
Execute,3,0.017581
Execute,3,0.008216266
Execute,3,0.02001807
Execute,3,0.01816658
Execute,3,0.008052488
Execute,3,0.03891365
Execute,3,0.0180474
Execute,3,0.04339771
Execute,3,0.04153801
Execute,1,0.05012017
Execute,1,0.05289716
Execute,1,0.05739399
Execute,1,0.05722975
Execute,1,0.04813191
Execute,1,0.0790408
Execute,1,0.04057795
Execute,1,0.05131197
Execute,1,0.05309689
Execute,1,0.04239375
Execute,1,0.08529992
Execute,1,0.04435882
Execute,1,0.04443225
Execute,1,0.0899896
Execute,1,0.04462292
Execute,1,0.04828274
Execute,1,0.02501115
Execute,1,0.03960051
Execute,1,0.02040996
Execute,1,0.003867564
Execute,1,0.01020834
Execute,1,0.01823382
Execute,1,0.03182774
Execute,1,0.02137437
Execute,1,0.04513709
Execute,1,0.02588254
Execute,1,0.05199492
Execute,1,0.02812951
Execute,1,0.02662336
Execute,1,0.03573788
Execute,1,0.01716831
Execute,1,0.06749679
Execute,1,0.03251627
Execute,1,0.03224701
Execute,1,0.06121664
Execute,1,0.01618105
Execute,1,0.06219381
Execute,1,0.02109238
Execute,1,0.03274893
Execute,1,0.01084863
Execute,1,0.0224601
Execute,1,0.0138541
Execute,1,0.01662696
Execute,1,0.006082615
Execute,1,0.006205457
Execute,1,0.02124627
Execute,1,0.01255129
Execute,1,0.01454332
Execute,1,0.001813569
Execute,1,0.0257027
Execute,1,0.001816989
Execute,1,0.0125836
Execute,1,0.02357549
Execute,1,0.007025314
Execute,1,0.01364001
Execute,1,0.008115065
Execute,1,0.01654442
Execute,1,0.01396778
Execute,1,0.01379654
Execute,1,0.02381527
Execute,1,0.01039435
Execute,1,0.03077038
Execute,1,0.02143963
Execute,1,0.01478454
Execute,1,0.006992883
Execute,1,0.02782865
Execute,1,0.01336271
Execute,1,0.01094362
Execute,1,0.01911901
Execute,1,0.005995046
Execute,1,0.0106252
Execute,1,0.01492609
Execute,1,0.02676556
Execute,1,0.007258833
Execute,1,0.01805467
Execute,1,0.01446622
Execute,1,0.01430199
Execute,1,0.007088574
Execute,1,0.003297647
Execute,1,0.01636664
Execute,1,0.007148152
Execute,1,0.02438772
Execute,1,0.01070468
Execute,1,0.007597246
Execute,1,0.01344488
Execute,1,0.01259973
Execute,1,0.01399116
Execute,1,0.00602971
Execute,1,0.03974855
Execute,1,0.07657792
Execute,1,0.0382127
Execute,2,0.01115258
Execute,2,0.02559735
Execute,2,0.03263189
Execute,2,0.01732544
Execute,2,0.03156496
Execute,2,0.03045452
Execute,2,0.01666053
Execute,2,0.03055783
Execute,2,0.02863824
Execute,2,0.02804786
Execute,2,0.01224726
Execute,2,0.02613185
Execute,2,0.03752367
Execute,2,0.01624516
Execute,2,0.03021552
Execute,2,0.01399121
Execute,2,0.01960103
Execute,2,0.009248743
Execute,2,0.01904408
Execute,2,0.0332755
Execute,2,0.009869262
Execute,2,0.01891046
Execute,2,0.0160919
Execute,2,0.04114993
Execute,2,0.0251216
Execute,2,0.02324491
Execute,2,0.01622018
Execute,2,0.008387471
Execute,2,0.02735651
Execute,2,0.01252221
Execute,2,0.01201703
Execute,2,0.005273497
Execute,2,0.02132924
Execute,2,0.03969829
Execute,2,0.008555659
Execute,2,0.014158
Execute,2,0.006006884
Execute,2,0.01029588
Execute,2,0.004443041
Execute,2,0.01060174
Execute,2,0.02106349
Execute,2,0.01747071
Execute,2,0.008937055
Execute,2,0.01002197
Execute,2,0.01303798
Execute,2,0.01099453
Execute,2,0.02348705
Execute,2,0.01623974
Execute,2,0.01641685
Execute,2,0.02200267
Execute,2,0.003967593
Execute,2,0.0146951
Execute,2,0.006345025
Execute,2,0.01921615
Execute,2,0.01087593
Execute,2,0.02154914
Execute,2,0.008417067
Execute,2,0.007579767
Execute,2,0.02276065
Execute,2,0.01707963
Execute,2,0.03477498
Execute,2,0.01821986
Execute,2,0.012749
Execute,2,0.006536112
Execute,2,0.01876833
Execute,2,0.008584236
Execute,2,0.007034317
Execute,2,0.01392296
Execute,2,0.01104261
Execute,2,0.02232747
Execute,2,0.01229772
Execute,2,0.0288749
Execute,2,0.0172817
Execute,2,0.01633975
Execute,2,0.02299327
Execute,2,0.01082376
Execute,2,0.007269344
Execute,2,0.004167012
Execute,2,0.01004274
Execute,2,0.005604974
Execute,2,0.01053359
Execute,2,0.02049324
Execute,2,0.003663613
Execute,2,0.004825726
Execute,2,0.003751538
Execute,2,0.01330172
Execute,2,0.009463919
Execute,2,0.01147719
Execute,2,0.00424832
Execute,2,0.00418788
Execute,2,0.008224282
Execute,2,0.00442155
Execute,2,0.02075377
Execute,2,0.01090076
Execute,2,0.02465518
Execute,2,0.01433831
Execute,2,0.009135459
Execute,2,0.01130504
Execute,2,0.007945003
Execute,2,0.006490672
Execute,2,0.002421702
Execute,2,0.01282294
Execute,2,0.01120824
Execute,2,0.01045556
Execute,2,0.01034132
Execute,2,0.005080953
Execute,2,0.02335488
Execute,2,0.01489696
Execute,2,0.01316138
Execute,2,0.005803422
Execute,2,0.01915759
Execute,2,0.008684534
Execute,2,0.01388007
Execute,2,0.02418108
Execute,2,0.02429069
Execute,2,0.01516913
Execute,2,0.008990322
Execute,2,0.01755671
Execute,2,0.017138
Execute,2,0.01623704
Execute,2,0.007794782
Execute,2,0.003252058
Execute,2,0.01196624
Execute,2,0.005560368
Execute,2,0.02556913
Execute,2,0.01164115
Execute,2,0.02519476
Execute,2,0.01120464
Execute,2,0.008897466
Execute,2,0.01866662
Execute,2,0.00402372
Execute,2,0.008009176
Execute,2,0.02110082
Execute,2,0.03235773
Execute,2,0.01214388
Execute,2,0.01126711
Execute,2,0.002188555
Execute,2,0.0009961078
Execute,2,0.02198972
Execute,2,0.01004824
Execute,2,0.003297435
Execute,2,0.00113839
Execute,2,0.02142145
Execute,2,0.01486589
Execute,2,0.01069456
Execute,2,0.02567663
Execute,2,0.01420246
Execute,2,0.01221539
Execute,2,0.002020231
Execute,2,0.01154506
Execute,2,0.007923653
Execute,2,0.007295344
Execute,2,0.01832769
Execute,2,0.009000554
Execute,2,0.03070403
Execute,2,0.0141079
Execute,2,0.01302135
Execute,2,0.006027313
Execute,2,0.02799959
Execute,2,0.008763161
Execute,2,0.01143566
Execute,2,0.02157756
Execute,2,0.01897818
Execute,2,0.03480807
Execute,2,0.004602897
Execute,2,0.004703471
Execute,2,0.0155715
Execute,2,0.01291293
Execute,2,0.002456471
Execute,2,0.01738931
Execute,2,0.008921779
Execute,2,0.0246169
Execute,2,0.01209215
Execute,2,0.007637189
Execute,2,0.01567676
Execute,2,0.01612002
Execute,2,0.02876869
Execute,2,0.01485545
Execute,2,0.02595465
Execute,2,0.02096944
Execute,2,0.02669777
Execute,2,0.02560108
Execute,2,0.02486109
Execute,2,0.01254492
Execute,2,0.03114977
Execute,2,0.01551766
Execute,2,0.01867503
Execute,2,0.009110952
Execute,2,0.01157466
Execute,2,0.02023557
Execute,2,0.0133293
Execute,2,0.03974288
Execute,2,0.01752607
Execute,2,0.03830284
Execute,2,0.01832164
Execute,2,0.02325515
Execute,2,0.009742226
Execute,2,0.009760439
Execute,2,0.0279325
Execute,2,0.008990868
Execute,2,0.01718339
Execute,2,0.009496971
Execute,2,0.03304689
Execute,2,0.01160831
Execute,2,0.01618834
Execute,2,0.02503388
Execute,2,0.01065854
Execute,2,0.01940753
Execute,2,0.006182783
Execute,2,0.02775013
Execute,2,0.005700935
Execute,2,0.008602431
Execute,2,0.008389318
Execute,2,0.01702408
Execute,2,0.01105792
Execute,2,0.01237118
Execute,2,0.01083324
Execute,2,0.004776732
Execute,2,0.01595156
Execute,2,0.00767185
Execute,2,0.009811456
Execute,2,0.01846146
Execute,2,0.003519974
Execute,2,0.008509835
Execute,2,0.01707513
Execute,2,0.0296181
Execute,2,0.01126011
Execute,2,0.01084024
Execute,2,0.01334283
Execute,2,0.006678616
Execute,2,0.01402426
Execute,2,0.00520268
Execute,2,0.01691559
Execute,2,0.008291006
Execute,2,0.02456405
Execute,2,0.01061136
Execute,2,0.0181165
Execute,2,0.0353466
Execute,2,0.01253089
Execute,2,0.009902152
Execute,2,0.01519479
Execute,2,0.01521904
Execute,2,0.004272776
Execute,2,0.01481166
Execute,2,0.01320682
Execute,2,0.01292819
Execute,2,0.03435843
Execute,2,0.01532528
Execute,2,0.01662449
Execute,2,0.008564408
Execute,2,0.04096751
Execute,2,0.005498036
Execute,2,0.004878695
Execute,2,0.005123341
Execute,2,0.005941154
Execute,2,0.01784977
Execute,2,0.00422603
Execute,2,0.01990493
Execute,2,0.01927125
Execute,2,0.01820598
Execute,2,0.003099691
Execute,3,0.03593246
Execute,3,0.03785781
Execute,3,0.04182473
Execute,3,0.04195738
Execute,3,0.03797476
Execute,3,0.03716756
Execute,3,0.03893738
Execute,3,0.03811717
Execute,3,0.02529201
Execute,3,0.03779864
Execute,3,0.029851
Execute,3,0.01022336
Execute,3,0.01267627
Execute,3,0.01241206
Execute,3,0.02080739
Execute,3,0.01184804
Execute,3,0.02554895
Execute,3,0.006751555
Execute,3,0.01784588
Execute,3,0.002284264
Execute,3,0.01499569
Execute,3,0.01001287
Execute,3,0.01656698
Execute,3,0.03113138
Execute,3,0.009337555
Execute,3,0.0178734
